ticket_id,review,category,rating,emotion,confidence,priority
TKT-46078,my new device is does not work..i need replacement of these...the device is totally dead.,mobile,1,anger/sadness,88.90%,HIGH
TKT-46087,Bed experience use products..seal is already broken new seal is replaced..,mobile,1,anger/sadness,77.61%,HIGH
TKT-46090,Initially I was happy to get such a good hardware this price. But as soon as I inserted sim problem ,mobile,3,neutral,51.99%,MEDIUM
TKT-46103,This is comes for only 6 months 1st one side not hearing and totally it's not working...boat it's li,mobile accessories,1,anger/sadness,60.72%,HIGH
TKT-46105,There is no inbuilt microsoft in it... And bottom right key sometimes does not blink.....every time ,mobile,1,anger/sadness,81.42%,HIGH
TKT-46107,Trackpad not working... tried 2 contact amazon.. not picking,smartTv,1,anger/sadness,86.58%,HIGH
TKT-46122,bad phone,mobile,1,anger/sadness,74.41%,HIGH
TKT-46130,Mi service center not give proper services,mobile accessories,1,anger/sadness,68.36%,HIGH
TKT-46141,Fed up with voice calling and with touch,mobile,1,anger/sadness,61.71%,HIGH
TKT-46145,Please provide me service Center number,refrigerator,4,anger/sadness,43.65%,HIGH
TKT-46147,Delivered in very bad quality and earpods missing in the box please change my phone,smartTv,1,anger/sadness,86.08%,HIGH
TKT-46153,Call quality is not good. Gets heated up very soon on talking.,mobile,3,anger/sadness,55.31%,HIGH
TKT-46181,Is product char din baad screen automatic touch hona band ho gyi,mobile accessories,1,anger/sadness,61.90%,HIGH
TKT-46197,Samsung m 30 is the cheapest phone of Samsung. processing speed is very very slow.i bought 6 gb vari,mobile accessories,1,anger/sadness,72.58%,HIGH
TKT-46212,It's a worst product within speaker was not working very disappointed on Amazon they were giving the,mobile,1,anger/sadness,97.89%,HIGH
TKT-46223,Ok not bad,mobile accessories,5,neutral,37.95%,MEDIUM
TKT-46225,Worst,mobile,1,anger/sadness,97.26%,HIGH
TKT-46229,The phone hangs too much from day 1 and amazon doesn’t replaced it. Poor service by both mi and amaz,mobile,1,anger/sadness,94.40%,HIGH
TKT-46230,not working in 5 month tried for replaced at mo store but rejected for minor scratches,mobile,2,anger/sadness,85.51%,HIGH
TKT-46271,Wish I could return this product. 6000 mah should be sufficient for min 2 days Pic quality is neithe,mobile,1,anger/sadness,75.20%,HIGH
TKT-46273,Not bad And quality super mobile supporting Not good. Amount not west,smartTv,1,anger/sadness,54.11%,HIGH
TKT-46277,Worst product and worst amazon also,smartTv,1,anger/sadness,98.55%,HIGH
TKT-46282,This bad camera also it is not supported with triggers and extra flash his given point is not compat,refrigerator,1,anger/sadness,94.02%,HIGH
TKT-46295,Defective. Do not buy. Ringer stops working intermittently and starts working only after restarting ,mobile accessories,1,anger/sadness,86.04%,HIGH
TKT-46302,not good product..within 2 months screen brightness down very low. Phone Mick not working properly. ,mobile,1,anger/sadness,88.46%,HIGH
TKT-46305,"I haven't received headphone with my mobile phone, if you dont have head phone first you have to put",mobile accessories,4,anger/sadness,58.61%,HIGH
TKT-46311,I am using this phone for the last two to three months . What i observed is that the processor of th,mobile,2,anger/sadness,50.03%,HIGH
TKT-46315,I am quite disappointed with the quality of the product. Images from a 48 MP camera has to be more s,mobile,1,anger/sadness,53.22%,HIGH
TKT-46318,"This phone has many problems. Do not buy this phone, Cheap battery life. Does'nt work for even a sin",mobile,1,anger/sadness,88.31%,HIGH
TKT-46323,"Unboxed and switched ON , but the phone was not getting switched ON .It is unfortunate that Amazon i",mobile accessories,1,anger/sadness,70.13%,HIGH
TKT-46324,Here I would like to inform about the product I received from apple. Within 2 weeks I got below issu,mobile accessories,1,anger/sadness,85.04%,HIGH
TKT-46331,Charger stopped working after a week of use. Only used once. They told it is not covered under warra,refrigerator,1,anger/sadness,89.76%,HIGH
TKT-46344,Camera is not that good it doesn't looks like 25mp,mobile,3,neutral,44.62%,MEDIUM
TKT-46356,Picture quality is very poor. And battery,mobile,3,anger/sadness,65.83%,HIGH
TKT-46357,Memory card doesn't works I don't expected that type service from amazon So I want refund or replace,mobile,1,anger/sadness,88.99%,HIGH
TKT-46358,Build quality is pathetic Cell reception is bad Battery drains like hell Totally regrettable purchac,mobile,1,anger/sadness,81.53%,HIGH
TKT-46363,after 5 day my one plus 7 t device is dead. totally disappointed.,mobile accessories,1,anger/sadness,92.47%,HIGH
TKT-46365,I am giving review after usage of 4 days and found that the capacity is only 6k-7kmah as it charge m,mobile,1,anger/sadness,59.07%,HIGH
TKT-46366,Camera quality is very worst. Samsung loosing day by day quality and brand value . I suggest don't b,mobile,1,anger/sadness,81.26%,HIGH
TKT-46370,Sensor is not working fine and numbers/keys are getting pressed while phone calls.,mobile accessories,1,anger/sadness,55.95%,HIGH
TKT-46372,Handset not in delivery box and camera quality very waste. Network speed also very worst. I believe ,mobile,1,anger/sadness,86.40%,HIGH
TKT-46377,Waste of money oneplus 7t camera quality good not very good camera quality same my old phone oneplus,mobile,2,anger/sadness,50.25%,HIGH
TKT-46383,Display Screen Bleed. After a Five Months used Some Spot on Corner. Bad Product. Battery is Overheat,mobile accessories,2,anger/sadness,96.56%,HIGH
TKT-46391,after one year display automatically damage,mobile,3,anger/sadness,73.23%,HIGH
TKT-46392,"Not up to the mark as compared to Mi A1 and MiA2, display resulotion is not good, don't buy",mobile accessories,2,anger/sadness,72.07%,HIGH
TKT-46393,"It's a very bad, not getting battery life...for charging it is taking more than 4 hours to full, wit",mobile,1,anger/sadness,90.41%,HIGH
TKT-46394,"Pros Sound quality is very good, decent bass Connectivity is super Cons Build quality is very poor A",mobile accessories,2,neutral,45.07%,MEDIUM
TKT-46407,Don't buy it. Amazon fire stick and Netflix not supported yet. The resolution is bad too. Kept me on,smartTv,1,anger/sadness,93.14%,HIGH
TKT-46408,It was very terrible order,mobile accessories,1,anger/sadness,71.75%,HIGH
TKT-46414,I receive the product on 27th march however the Bluetooth of the device stopped working on 10th June,smartTv,1,anger/sadness,75.72%,HIGH
TKT-46438,This product is unable to open. Not functioning at all. And the product is backdated old stock even ,mobile,1,anger/sadness,86.80%,HIGH
TKT-46445,Very bad quality the volume button itself is not working here. Selling damaged product in offer. Don,mobile,1,anger/sadness,97.00%,HIGH
TKT-46458,Don't buy these earphone poor battery backup and low bass those who rated are not using them regular,mobile accessories,1,anger/sadness,79.67%,HIGH
TKT-46459,Good battery but poor camera,mobile accessories,3,anger/sadness,39.82%,HIGH
TKT-46486,Cannot download any applications from play store. Bugs in the software. Needed to replace the phone.,mobile accessories,1,anger/sadness,60.40%,HIGH
TKT-46492,Very worst,mobile,1,anger/sadness,97.26%,HIGH
TKT-46494,I have given least rating just to let all know this truth of kindle.Their pdf to kindle format conve,smartTv,1,anger/sadness,61.85%,HIGH
TKT-46502,Buggy and slow... It slows and hangs on my TV.,smartTv,2,anger/sadness,79.31%,HIGH
TKT-46509,Average product,mobile accessories,3,neutral,46.98%,MEDIUM
TKT-46512,Wasted of money,mobile accessories,2,anger/sadness,83.96%,HIGH
TKT-46515,Cost of owning an iPhone is not just the buying cost. prepare to spend at least half of that amount ,smartTv,1,anger/sadness,51.53%,HIGH
TKT-46537,not compatible for new app for android,refrigerator,1,anger/sadness,44.00%,HIGH
TKT-46539,Service of this product is very bed. Smart TV function is not functioning. Picture quality is also b,smartTv,1,anger/sadness,61.67%,HIGH
TKT-46542,I have bought this TV. It was good at that time. But now I am seeing that YouTube stopped for this t,smartTv,1,anger/sadness,72.27%,HIGH
TKT-46543,Voice not clear in calls Not clear in handfree as well,mobile accessories,2,anger/sadness,42.33%,HIGH
TKT-46548,Battery backup is not good. Dry early even for if yoy are using it only of calls... Battery back up ,mobile accessories,2,anger/sadness,42.21%,HIGH
TKT-46553,Average,smartTv,3,neutral,55.72%,MEDIUM
TKT-46554,Waste of money and time ... I got defective peace,mobile accessories,1,anger/sadness,94.42%,HIGH
TKT-46555,Its Totally Waste Of money Product I ever used in my life,smartTv,1,anger/sadness,81.89%,HIGH
TKT-46558,I don't like this phone as the sound quality is not good.and the handset is too small.not as expecte,mobile accessories,1,anger/sadness,35.43%,HIGH
TKT-46566,"Out of the box, sim tray doesn't come out, tried several time it seems to be jammed",smartTv,1,anger/sadness,77.39%,HIGH
TKT-46571,It has severe signal issues specially in areas where signal strength is weak. I used same sim in Asu,mobile accessories,1,anger/sadness,66.29%,HIGH
TKT-46584,"USB cable brocken within 2 months off purchasing, and when I talked to MI service center to replace ",mobile,2,anger/sadness,72.79%,HIGH
TKT-46588,"Features & services haven't worthed costing it 7000/- + Phone is very slow, laggs during multitaskin",mobile,2,anger/sadness,52.43%,HIGH
TKT-46599,"Useless product, there are too many problems it this power bank. Its charging too slow, i have charg",mobile,1,anger/sadness,79.66%,HIGH
TKT-46600,Bad device,mobile,1,anger/sadness,53.27%,HIGH
TKT-46602,I don't like this product. Price is too high I think 500 rupees is ok. And battery is very low only ,smartTv,1,anger/sadness,43.44%,HIGH
TKT-46614,What on earth is the use of buying such product when it stop working in one month....your happiness ,mobile accessories,1,anger/sadness,94.71%,HIGH
TKT-46630,With in few months one side of head set is not working. I am not able to find service centre in chen,mobile accessories,1,anger/sadness,80.98%,HIGH
TKT-46637,Received a defective product with dark shades on display. Requested replacement and waiting. Always ,mobile,1,anger/sadness,92.90%,HIGH
TKT-46638,Very bad,mobile,2,anger/sadness,67.42%,HIGH
TKT-46642,Product well delivered but can’t hear properly anyone voice when call made or received !,smartTv,3,anger/sadness,80.49%,HIGH
TKT-46644,Awful and i cannot return it,smartTv,1,anger/sadness,96.01%,HIGH
TKT-46646,My phone is not working only after 10-12 days of received. Phone is showing Download mode and nothin,mobile accessories,1,anger/sadness,83.10%,HIGH
TKT-46649,No Bass and sound quality is poor,mobile,1,anger/sadness,54.79%,HIGH
TKT-46655,"Bought these on 4th of February, and I am writing this review on 3rd of March. The Bluetooth connect",mobile accessories,1,anger/sadness,83.48%,HIGH
TKT-46671,Unable to switch on at all,mobile,1,anger/sadness,88.50%,HIGH
TKT-46676,Backlit not working of screen. The screen remains black after charging and putting the power on. So ,smartTv,1,anger/sadness,61.26%,HIGH
TKT-46684,Charger is not working.Then how can I rate this mobile,mobile,1,anger/sadness,60.15%,HIGH
TKT-46687,Not Bad but Net slow,mobile,5,anger/sadness,48.08%,HIGH
TKT-46700,Totally good but battery life worst,mobile accessories,3,anger/sadness,50.82%,HIGH
TKT-46710,Guys for god sake dont buy it..they are not original. After one month of use ome of the ear phone st,mobile accessories,1,anger/sadness,82.79%,HIGH
TKT-46723,Not working,smartTv,1,anger/sadness,76.11%,HIGH
TKT-46725,"Phone display is not good and worst in video calling, YouTube Color os performance is very well and ",mobile accessories,4,anger/sadness,47.22%,HIGH
TKT-46728,It's not good it's only better camera and all other options are bad No battery backup drain half day,mobile,1,anger/sadness,86.48%,HIGH
TKT-46730,Not bad,mobile accessories,4,anger/sadness,67.42%,HIGH
TKT-46740,Over all average Product,mobile,5,neutral,46.98%,MEDIUM
TKT-46741,Very bad choice of ordering. Not happy with app and lagging processor. Waste of money. Looking for e,mobile accessories,3,anger/sadness,86.75%,HIGH
TKT-46750,In this phone u can't search contact with middle consecutive numbers It's easy in Samsung Camera is ,mobile accessories,1,anger/sadness,64.31%,HIGH
TKT-46768,This phone hangs very often I don't know why. Even i formatted it completely but still sometimes i f,smartTv,2,anger/sadness,43.82%,HIGH
TKT-46778,Battery is worst part of this mobile...drains very fast always says it will continue till 5PM not wh,mobile,2,anger/sadness,97.99%,HIGH
TKT-46804,Phone is very slow .. and my 3 year old Redmi note 3 is much faster then this .. i have 4Gb version ,mobile accessories,1,anger/sadness,65.58%,HIGH
TKT-46816,"It is ok ok, not what I expected",smartTv,3,neutral,45.32%,MEDIUM
TKT-46819,"After almost one year of use, it has now started to get switch off on it's own while connected to bl",smartTv,3,anger/sadness,55.67%,HIGH
TKT-46828,The phone is compact and lightweight. The front is dominated by screen which really looks good. The ,mobile accessories,3,neutral,45.74%,MEDIUM
TKT-46831,Camera quality not good its 48 megapixel but result look like 12 megapixel. Also display heating pro,mobile,1,anger/sadness,67.52%,HIGH
TKT-46834,I will never buy Samsung products and suggest to all that Samsung galaxy m20 have got about 21 to 25,mobile accessories,1,anger/sadness,62.31%,HIGH
TKT-46838,I ordered Samsung m30s on September 29 and I got the phone on 3rd October....after that I using one ,mobile,3,anger/sadness,38.88%,HIGH
TKT-46842,The phone started problem in signal on the next day of arrival itself. Amazon agent had tested using,mobile accessories,1,anger/sadness,95.42%,HIGH
TKT-46844,After one day it's mic is not working and I want to fwd replace request than not shown.,mobile,1,anger/sadness,69.74%,HIGH
TKT-46851,Worst product.... microphone is not working. Poor response from amazon members regarding replacement,mobile,1,anger/sadness,98.08%,HIGH
